"filename", "language", "JSON", "C++", "Python", "TypeScript", "XML", "Properties", "JSON with Comments", "YAML", "Shell Script", "JavaScript", "JavaScript JSX", "Prisma", "PostCSS", "CMake", "TypeScript JSX", "MS SQL", "Markdown", "comment", "blank", "total"
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/components/input.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 15, 4, 95
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/components/link.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 1, 14
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/components/select.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 14, 2, 69
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/components/text.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 5, 41
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/components/ui/badge.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 6, 47
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/components/ui/button.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 6, 60
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/components/ui/calendar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 203, 0, 0, 0, 11, 214
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/components/ui/card.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 10, 93
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/components/ui/checkbox.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 5, 33
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/components/ui/collapsible.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 6, 34
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/components/ui/dialog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0, 0, 14, 144
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/components/ui/dropdown-menu.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 239, 0, 0, 0, 19, 258
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/components/ui/input.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 4, 22
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/components/ui/label.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 5, 25
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/components/ui/navigation-menu.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 0, 0, 0, 12, 169
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/components/ui/popover.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 8, 49
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/components/ui/progress.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 5, 32
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/components/ui/select.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 0, 0, 0, 14, 186
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/components/ui/separator.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 5, 29
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/components/ui/sheet.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 14, 140
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/components/ui/sidebar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 660, 0, 0, 12, 55, 727
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/components/ui/skeleton.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 3, 14
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/components/ui/switch.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 5, 32
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/components/ui/table.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 12, 117
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/components/ui/tabs.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 8, 67
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/components/ui/textarea.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 4, 19
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/components/ui/tooltip.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 8, 62
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/data.ts", "TypeScript", 0, 0, 0, 926, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 934
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/hooks/use-mobile.ts", "TypeScript", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/lib/auth-client.ts", "TypeScript", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/lib/auth.ts", "TypeScript", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/lib/formatDate.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/lib/mdx.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 4, 29
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/lib/utils.ts", "TypeScript", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/state/StoreProvider.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 5, 27
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/state/api.ts", "TypeScript", 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 17, 109
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/state/dashboardSlice/index.ts", "TypeScript", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 37
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/state/hooks.ts", "TypeScript", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 14
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/state/marketSlice/index.ts", "TypeScript", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 31
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/state/store.ts", "TypeScript", 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 65
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/styles/base.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/styles/tailwind.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 0, 0, 0, 0, 0, 12, 161
"/Users/ansonjiang/Documents/Chaotic_AI/main/src/styles/typography.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 0, 0, 0, 0, 8, 31, 185
"/Users/ansonjiang/Documents/Chaotic_AI/main/tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 42
"/Users/ansonjiang/Documents/Chaotic_AI/native/agent_core/CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/ansonjiang/Documents/Chaotic_AI/native/agent_core/include/kyntrix/agent_core.h", "C++", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 21
"/Users/ansonjiang/Documents/Chaotic_AI/native/agent_core/include/kyntrix/config.h", "C++", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"/Users/ansonjiang/Documents/Chaotic_AI/native/agent_core/include/kyntrix/event.h", "C++", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20
"/Users/ansonjiang/Documents/Chaotic_AI/native/agent_core/include/kyntrix/version.h", "C++", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"/Users/ansonjiang/Documents/Chaotic_AI/native/agent_core/src/agent_core.cpp", "C++", 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 49, 208
"/Users/ansonjiang/Documents/Chaotic_AI/native/agent_core/src/logging.cpp", "C++", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 40
"/Users/ansonjiang/Documents/Chaotic_AI/native/agent_core/src/logging.h", "C++", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/ansonjiang/Documents/Chaotic_AI/package-lock.json", "JSON", 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 119
"/Users/ansonjiang/Documents/Chaotic_AI/package.json", "JSON", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/Users/ansonjiang/Documents/Chaotic_AI/runtime/container/ct_image.cpp", "C++", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19
"/Users/ansonjiang/Documents/Chaotic_AI/runtime/container/ct_image.h", "C++", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"/Users/ansonjiang/Documents/Chaotic_AI/runtime/container/ct_mount.cpp", "C++", 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 105
"/Users/ansonjiang/Documents/Chaotic_AI/runtime/container/ct_mount.h", "C++", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8
"/Users/ansonjiang/Documents/Chaotic_AI/runtime/container/ct_namespace.cpp", "C++", 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 35, 105
"/Users/ansonjiang/Documents/Chaotic_AI/runtime/container/ct_namespace.h", "C++", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 16
"/Users/ansonjiang/Documents/Chaotic_AI/runtime/daemon/daemon_server.cpp", "C++", 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19, 87
"/Users/ansonjiang/Documents/Chaotic_AI/runtime/daemon/daemon_server.h", "C++", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 18
"/Users/ansonjiang/Documents/Chaotic_AI/runtime/daemon/instance_manager.cpp", "C++", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 38
"/Users/ansonjiang/Documents/Chaotic_AI/runtime/daemon/instance_manager.h", "C++", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17
"/Users/ansonjiang/Documents/Chaotic_AI/runtime/daemon/main.cpp", "C++", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23
"/Users/ansonjiang/Documents/Chaotic_AI/servers/agents/db/client.ts", "TypeScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"/Users/ansonjiang/Documents/Chaotic_AI/servers/agents/package-lock.json", "JSON", 2239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2240
"/Users/ansonjiang/Documents/Chaotic_AI/servers/agents/package.json", "JSON", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 34
"/Users/ansonjiang/Documents/Chaotic_AI/servers/agents/pipeline/index.ts", "TypeScript", 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 137
"/Users/ansonjiang/Documents/Chaotic_AI/servers/agents/pipeline/t1_parser.ts", "TypeScript", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 19
"/Users/ansonjiang/Documents/Chaotic_AI/servers/agents/pipeline/t2_correlator.ts", "TypeScript", 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25, 80
"/Users/ansonjiang/Documents/Chaotic_AI/servers/agents/routers/ingest.ts", "TypeScript", 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 21, 97
"/Users/ansonjiang/Documents/Chaotic_AI/servers/agents/routers/run.ts", "TypeScript", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 27
"/Users/ansonjiang/Documents/Chaotic_AI/servers/agents/server.ts", "TypeScript", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 19
"/Users/ansonjiang/Documents/Chaotic_AI/servers/agents/storage/redis.ts", "TypeScript", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 33
"/Users/ansonjiang/Documents/Chaotic_AI/servers/agents/testing/ingest-test.ts", "TypeScript", 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 91
"/Users/ansonjiang/Documents/Chaotic_AI/servers/agents/testing/ws-test.ts", "TypeScript", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"/Users/ansonjiang/Documents/Chaotic_AI/servers/agents/tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 9, 117
"/Users/ansonjiang/Documents/Chaotic_AI/servers/agents/ws/hub.ts", "TypeScript", 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 77
"/Users/ansonjiang/Documents/Chaotic_AI/servers/instance-manager/daemonClient.ts", "TypeScript", 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 70
"/Users/ansonjiang/Documents/Chaotic_AI/servers/instance-manager/index.ts", "TypeScript", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 17
"/Users/ansonjiang/Documents/Chaotic_AI/servers/instance-manager/runs.ts", "TypeScript", 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 64
"/Users/ansonjiang/Documents/Chaotic_AI/servers/package-lock.json", "JSON", 3415, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3416
"/Users/ansonjiang/Documents/Chaotic_AI/servers/package.json", "JSON", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 44
"/Users/ansonjiang/Documents/Chaotic_AI/servers/runtime/native/container/ct_mount.cpp", "C++", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3
"/Users/ansonjiang/Documents/Chaotic_AI/servers/runtime/native/container/ct_mount.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/ansonjiang/Documents/Chaotic_AI/servers/runtime/src/index.ts", "TypeScript", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 19
"/Users/ansonjiang/Documents/Chaotic_AI/servers/runtime/src/lib/nativeBridge.ts", "TypeScript", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 16
"/Users/ansonjiang/Documents/Chaotic_AI/servers/runtime/src/os/detect.ts", "TypeScript", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 22
"/Users/ansonjiang/Documents/Chaotic_AI/servers/runtime/src/routes/containers.ts", "TypeScript", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11
"/Users/ansonjiang/Documents/Chaotic_AI/servers/runtime/src/routes/hypervisor.ts", "TypeScript", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11
"/Users/ansonjiang/Documents/Chaotic_AI/servers/runtime/src/scripts/build_img.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 11, 17, 120
"/Users/ansonjiang/Documents/Chaotic_AI/servers/runtime/src/scripts/limac-kyntrix.yaml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/ansonjiang/Documents/Chaotic_AI/servers/runtime/src/scripts/mac-ensure-limac.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6
"Total", "-", 17715, 551, 155, 2014, 38, 1, 68, 27, 94, 121, 119, 114, 303, 0, 6393, 89, 63, 694, 1533, 30092